episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
443.8184893236581,105.55653416144939,293.5958767413986,1500.0,20,30000,False,150000,99,5,7c1ca1efe7ab45a687692ac70a62a8c0,2020-07-17_03-26-06,1594923966,56.377918004989624,281.36097955703735,8503,bmil-X570-AORUS-ELITE-WIFI,192.168.0.12,281.36097955703735,150000,5,2,702cb9a8,0,3.06373771472398,0.08564911526495719,0.3433165981580039,149760,150000,53229.611,17.078,2903.707,107.295,7.57,3.4287499999999995,0.012500000186264515,4.999999873689376e-05,20.929438,-0.00017930077,20.929586,0.2197416,0.0021284174,1.4105937,0.0
381.115862253,101.9372690235293,207.85168105720646,1500.0,20,30000,False,30000,20,1,ee7d81855d0445dd838d45874a67c95d,2020-07-17_03-27-24,1594924044,56.82500886917114,56.82500886917114,8799,bmil-X570-AORUS-ELITE-WIFI,192.168.0.12,56.82500886917114,30000,1,2,702cb9a8,0,3.0296012549612987,0.0847090833084272,0.3404946464211549,29952,30000,53091.511,53.972,3122.609,513.639,7.1987804878048784,3.340243902439024,0.20000000298023224,4.999999873689376e-05,8.5296755,-0.000807928,8.530164,0.0034634832,0.0015982212,1.422024,0.0
416.2731862351223,101.9372690235293,270.87821909746225,1500.0,19,30000,False,60000,39,2,ee7d81855d0445dd838d45874a67c95d,2020-07-17_03-28-21,1594924101,57.05811810493469,113.88312697410583,8799,bmil-X570-AORUS-ELITE-WIFI,192.168.0.12,113.88312697410583,60000,2,2,702cb9a8,0,3.0568878007069964,0.0852258969679806,0.3431945073478767,59904,60000,53579.656,30.765,3047.571,258.373,7.314814814814815,3.399999999999999,0.10000000149011612,4.999999873689376e-05,14.2269335,-0.0014525888,14.227954,0.00063191215,0.004319051,1.4110671,0.0
447.3362948660814,101.9372690235293,310.0830110290805,1500.0,20,30000,False,90000,59,3,ee7d81855d0445dd838d45874a67c95d,2020-07-17_03-29-19,1594924159,57.61581110954285,171.49893808364868,8799,bmil-X570-AORUS-ELITE-WIFI,192.168.0.12,171.49893808364868,90000,3,2,702cb9a8,0,3.0777348840281316,0.08559617573982402,0.3445830908490816,89856,90000,53938.85,23.371,3011.727,173.141,7.436585365853658,3.3999999999999986,0.05000000074505806,4.999999873689376e-05,21.223812,-0.0010966505,21.224684,3.0577692e-05,0.0044616805,1.3951114,0.0
344.9096302212946,96.80055149175108,201.38268190600846,1500.0,19,30000,False,30000,19,1,ce86611ca7e14c958aef633bac95cc10,2020-07-17_03-30-26,1594924226,58.1103994846344,58.1103994846344,9104,bmil-X570-AORUS-ELITE-WIFI,192.168.0.12,58.1103994846344,30000,1,2,702cb9a8,0,3.094502728728159,0.08771870898506738,0.3480289040338269,29952,30000,54315.232,51.64,3182.828,515.855,7.308333333333335,3.354761904761903,0.20000000298023224,4.999999873689376e-05,7.857154,-0.00056204794,7.857575,0.0041554086,0.0007049724,1.429244,0.0
414.227437536316,96.80055149175108,259.52870018351894,1500.0,20,30000,False,60000,39,2,ce86611ca7e14c958aef633bac95cc10,2020-07-17_03-31-22,1594924282,56.700963497161865,114.81136298179626,9104,bmil-X570-AORUS-ELITE-WIFI,192.168.0.12,114.81136298179626,60000,2,2,702cb9a8,0,3.106307634925489,0.08763541812242995,0.3463811972331394,59904,60000,54055.817,29.131,3036.009,258.889,7.3,3.3999999999999995,0.10000000149011612,4.999999873689376e-05,11.953744,-0.0009262237,11.95449,0.00050911563,0.0017995855,1.4158453,0.0
441.7652729906578,96.80055149175108,287.5333508075863,1500.0,20,30000,False,90000,59,3,ce86611ca7e14c958aef633bac95cc10,2020-07-17_03-32-19,1594924339,57.16873121261597,171.98009419441223,9104,bmil-X570-AORUS-ELITE-WIFI,192.168.0.12,171.98009419441223,90000,3,2,702cb9a8,0,3.1158829409411033,0.08762276849575508,0.3462737867007007,89856,90000,54114.567,22.111,2997.247,173.343,7.465853658536586,3.3999999999999986,0.05000000074505806,4.999999873689376e-05,17.390537,-0.0013289696,17.391672,8.043061e-06,0.003875356,1.3960271,0.0
441.7652729906578,96.80055149175108,303.4186434609595,1497.5189873417721,20,30000,False,120000,79,4,ce86611ca7e14c958aef633bac95cc10,2020-07-17_03-33-17,1594924397,57.39766240119934,229.37775659561157,9104,bmil-X570-AORUS-ELITE-WIFI,192.168.0.12,229.37775659561157,120000,4,2,702cb9a8,0,3.1234498001223185,0.08762422443188375,0.34652128833606655,119808,120000,54202.172,18.014,2977.131,130.68,7.401219512195122,3.3999999999999986,0.02500000037252903,4.999999873689376e-05,18.818747,-0.001741057,18.820347,1.4766159e-06,0.0057547637,1.3191829,0.0
441.7652729906578,96.80055149175108,311.7826374731338,1498.020202020202,20,30000,False,150000,99,5,ce86611ca7e14c958aef633bac95cc10,2020-07-17_03-34-15,1594924455,58.56795930862427,287.94571590423584,9104,bmil-X570-AORUS-ELITE-WIFI,192.168.0.12,287.94571590423584,150000,5,2,702cb9a8,0,3.1319603944203482,0.08772690257573973,0.3471893424837366,149760,150000,54487.593,16.0,2965.895,105.085,7.385542168674699,3.3999999999999986,0.012500000186264515,4.999999873689376e-05,19.740187,-0.00080460054,19.74093,3.158537e-08,0.004873682,1.3138881,0.0
362.73057776891756,123.18421799472947,215.06258956441735,1500.0,19,30000,False,30000,19,1,2fe835b4aa2840e2be0a0d14d6421dfc,2020-07-17_03-36-04,1594924564,57.72178411483765,57.72178411483765,9399,bmil-X570-AORUS-ELITE-WIFI,192.168.0.12,57.72178411483765,30000,1,2,702cb9a8,0,3.0539734350831007,0.08715393353456842,0.3532008214679112,29952,30000,53975.564,50.136,3132.247,519.781,7.256626506024097,3.3662650602409623,0.20000000298023224,4.999999873689376e-05,8.135595,-0.0006847384,8.136108,0.010803478,0.0008601443,1.3987162,0.0
362.73057776891756,96.78695464263147,185.6214631675744,1500.0,20,30000,False,60000,39,2,2fe835b4aa2840e2be0a0d14d6421dfc,2020-07-17_03-36-59,1594924619,55.30339789390564,113.02518200874329,9399,bmil-X570-AORUS-ELITE-WIFI,192.168.0.12,113.02518200874329,60000,2,2,702cb9a8,0,3.0519071013958827,0.08698830444639698,0.35170495466212753,59904,60000,53154.107,29.699,3041.547,261.637,7.427848101265822,3.399999999999999,0.10000000149011612,4.999999873689376e-05,7.06648,-0.0011524337,7.0674124,0.0036612342,0.00220099,1.4270852,0.0
459.23707664745376,96.78695464263147,204.4682282205424,1500.0,20,30000,False,90000,59,3,2fe835b4aa2840e2be0a0d14d6421dfc,2020-07-17_03-37-55,1594924675,55.86719822883606,168.89238023757935,9399,bmil-X570-AORUS-ELITE-WIFI,192.168.0.12,168.89238023757935,90000,3,2,702cb9a8,0,3.0538350590562433,0.08686966823381224,0.35090052282559814,89856,90000,53071.192,22.865,3008.453,175.203,7.433750000000001,3.3999999999999995,0.05000000074505806,4.999999873689376e-05,9.99635,-0.0013907511,9.997505,0.0001114589,0.004723823,1.4065228,0.0
459.23707664745376,96.78695464263147,246.87016660327652,1500.0,20,30000,False,120000,79,4,2fe835b4aa2840e2be0a0d14d6421dfc,2020-07-17_03-38-51,1594924731,56.2445182800293,225.13689851760864,9399,bmil-X570-AORUS-ELITE-WIFI,192.168.0.12,225.13689851760864,120000,4,2,702cb9a8,0,3.0579401921808493,0.0867651829639597,0.3507606340126139,119808,120000,53129.847,19.073,2986.621,132.119,7.3725000000000005,3.3999999999999995,0.02500000037252903,4.999999873689376e-05,16.785128,-0.00090877013,16.785912,1.03123675e-05,0.0049880887,1.3869708,0.0
459.23707664745376,96.78695464263147,273.93905431960576,1500.0,20,30000,False,150000,99,5,2fe835b4aa2840e2be0a0d14d6421dfc,2020-07-17_03-39-48,1594924788,56.776827335357666,281.9137258529663,9399,bmil-X570-AORUS-ELITE-WIFI,192.168.0.12,281.9137258529663,150000,5,2,702cb9a8,0,3.062725543908698,0.08671323910577262,0.35056577318610327,149760,150000,53248.732,17.207,2995.692,106.263,7.474074074074075,3.399999999999999,0.012500000186264515,4.999999873689376e-05,18.717798,-0.00033004774,18.718094,1.8454515e-06,0.0025212746,1.3929613,0.0
398.55999861534445,126.60637554471806,214.9616699810018,1500.0,20,30000,False,30000,20,1,a082581f224b4a08a5bb33957d85f27f,2020-07-17_03-41-13,1594924873,58.81962752342224,58.81962752342224,9690,bmil-X570-AORUS-ELITE-WIFI,192.168.0.12,58.81962752342224,30000,1,2,702cb9a8,0,3.119567435357215,0.08738053638882162,0.3584397887318986,29952,30000,55099.872,52.654,3102.224,521.115,7.247058823529412,3.364705882352939,0.20000000298023224,4.999999873689376e-05,9.456606,-0.0015901102,9.457776,0.0043813945,0.0020997643,1.4352237,0.0
371.55563104645125,106.46114019664329,209.57452649033698,1500.0,20,30000,False,30000,20,1,cf4a6e16b1d24adf858d8519fb7a7c00,2020-07-17_03-42-48,1594924968,58.68431901931763,58.68431901931763,9996,bmil-X570-AORUS-ELITE-WIFI,192.168.0.12,58.68431901931763,30000,1,2,702cb9a8,0,3.1268408390515865,0.08822477592578624,0.36050770157345546,29952,30000,54925.812,50.185,3137.593,528.405,7.278571428571429,3.3880952380952363,0.20000000298023224,4.999999873689376e-05,8.132243,-0.0028689676,8.134331,0.0034865632,0.0039054498,1.389765,0.0
426.54511598952826,106.46114019664329,281.55209435831785,1500.0,20,30000,False,60000,40,2,cf4a6e16b1d24adf858d8519fb7a7c00,2020-07-17_03-43-45,1594925025,56.95632290840149,115.64064192771912,9996,bmil-X570-AORUS-ELITE-WIFI,192.168.0.12,115.64064192771912,60000,2,2,702cb9a8,0,3.1288793032845135,0.08794793366483653,0.3581346200711181,59904,60000,54462.842,29.916,3036.535,265.772,7.38170731707317,3.3999999999999986,0.10000000149011612,4.999999873689376e-05,14.845252,-0.0009785248,14.845951,6.570623e-05,0.0027873323,1.3819561,0.0
458.5272970998991,106.46114019664329,321.01996465216325,1500.0,20,30000,False,90000,60,3,cf4a6e16b1d24adf858d8519fb7a7c00,2020-07-17_03-44-43,1594925083,57.99142575263977,173.6320676803589,9996,bmil-X570-AORUS-ELITE-WIFI,192.168.0.12,173.6320676803589,90000,3,2,702cb9a8,0,3.138320892266609,0.08792379029595093,0.35775492174976925,89856,90000,54646.225,22.548,3011.101,178.21,7.441463414634147,3.3999999999999986,0.05000000074505806,4.999999873689376e-05,20.846943,-0.0015983297,20.848207,1.0485833e-05,0.006681464,1.3621143,0.0
458.5272970998991,106.46114019664329,334.72091887254163,1488.8875,20,30000,False,120000,80,4,cf4a6e16b1d24adf858d8519fb7a7c00,2020-07-17_03-45-40,1594925140,57.091978788375854,230.72404646873474,9996,bmil-X570-AORUS-ELITE-WIFI,192.168.0.12,230.72404646873474,120000,4,2,702cb9a8,0,3.143423216277827,0.08787388257009945,0.35686573412204536,119808,120000,54539.971,19.029,2971.231,134.414,7.471951219512196,3.3999999999999986,0.02500000037252903,4.999999873689376e-05,20.72132,-0.00062983955,20.7219,2.9519583e-06,0.0018633839,1.3495202,0.0
356.1253140509329,105.44837908300637,186.63392248701658,1500.0,19,30000,False,30000,19,1,7139b22369414072ac437cd494876ef6,2020-07-17_03-46-45,1594925205,57.95202302932739,57.95202302932739,10283,bmil-X570-AORUS-ELITE-WIFI,192.168.0.12,57.95202302932739,30000,1,2,702cb9a8,0,3.0611611652319852,0.0878605429375134,0.3575220249054264,29952,30000,54191.629,52.605,3164.466,498.924,7.361445783132528,3.3638554216867456,0.20000000298023224,4.999999873689376e-05,8.341721,-0.0012729971,8.3426285,0.008202216,0.0018221987,1.4123741,0.0
428.322222640604,105.44837908300637,222.57552278727385,1500.0,20,30000,False,60000,39,2,7139b22369414072ac437cd494876ef6,2020-07-17_03-47-41,1594925261,56.11773371696472,114.06975674629211,10283,bmil-X570-AORUS-ELITE-WIFI,192.168.0.12,114.06975674629211,60000,2,2,702cb9a8,0,3.0641473844962697,0.08753206695294669,0.35766209055429726,59904,60000,53688.525,30.317,3039.085,251.01,7.368750000000001,3.3999999999999995,0.10000000149011612,4.999999873689376e-05,10.158881,-0.0008473539,10.159504,0.0006168834,0.0022524432,1.3972038,0.0
428.322222640604,105.44837908300637,270.84830098305935,1500.0,20,30000,False,90000,59,3,7139b22369414072ac437cd494876ef6,2020-07-17_03-48-38,1594925318,57.676518201828,171.74627494812012,10283,bmil-X570-AORUS-ELITE-WIFI,192.168.0.12,171.74627494812012,90000,3,2,702cb9a8,0,3.078789266052547,0.0876431203694965,0.3582074353509627,89856,90000,54035.992,22.38,3002.69,167.951,7.380722891566266,3.3999999999999986,0.05000000074505806,4.999999873689376e-05,15.583365,-0.0013599048,15.584585,2.103458e-05,0.0027949698,1.3683755,0.0
428.322222640604,105.44837908300637,276.70011091782953,1500.0,20,30000,False,120000,79,4,7139b22369414072ac437cd494876ef6,2020-07-17_03-49-35,1594925375,56.541730880737305,228.28800582885742,10283,bmil-X570-AORUS-ELITE-WIFI,192.168.0.12,228.28800582885742,120000,4,2,702cb9a8,0,3.0863430447423523,0.08764128142261418,0.3577180111884709,119808,120000,53923.878,19.079,2985.675,126.512,7.325,3.3999999999999995,0.02500000037252903,4.999999873689376e-05,15.073795,-0.0019969577,15.0756,1.2295368e-06,0.007684014,1.3565726,0.0
413.734372080927,111.81136027248728,210.7698980883215,1500.0,20,30000,False,30000,20,1,1753d496c92d4c43b0ab51c1f55c935d,2020-07-17_03-50-42,1594925442,58.37554478645325,58.37554478645325,10586,bmil-X570-AORUS-ELITE-WIFI,192.168.0.12,58.37554478645325,30000,1,2,702cb9a8,0,3.1081060673123915,0.08691004868881137,0.3489649984790647,29952,30000,54579.888,49.824,3186.804,513.407,7.33809523809524,3.365476190476189,0.20000000298023224,4.999999873689376e-05,8.969036,-0.0023115973,8.970551,0.0060994737,0.0039823963,1.4135927,0.0
426.4931299592637,111.81136027248728,286.438830104255,1500.0,19,30000,False,60000,39,2,1753d496c92d4c43b0ab51c1f55c935d,2020-07-17_03-51-40,1594925500,57.80441761016846,116.1799623966217,10586,bmil-X570-AORUS-ELITE-WIFI,192.168.0.12,116.1799623966217,60000,2,2,702cb9a8,0,3.1289139982304994,0.08738122864639176,0.3500045942702435,59904,60000,54725.789,29.195,3050.741,258.236,7.5341463414634156,3.3999999999999986,0.10000000149011612,4.999999873689376e-05,17.347973,-0.0010518766,17.348612,0.000111797934,0.004124252,1.4076183,0.0
316.9213245715435,108.07401542564163,181.228936089682,1500.0,20,30000,False,30000,20,1,414e8a7050b643b1865c970e2b1f175c,2020-07-17_03-52-47,1594925567,57.97163248062134,57.97163248062134,10876,bmil-X570-AORUS-ELITE-WIFI,192.168.0.12,57.97163248062134,30000,1,2,702cb9a8,0,3.08086992732589,0.08685492998790315,0.3595944365122567,29952,30000,54219.101,51.512,3158.257,499.375,7.363855421686746,3.389156626506022,0.20000000298023224,4.999999873689376e-05,7.605892,-0.0019795003,7.607133,0.006247842,0.0036959888,1.4058219,0.0
416.0546609805846,106.36436233927336,176.04725799503606,1500.0,19,30000,False,30000,19,1,55327c2d444e44f9a5eb6862ac5318a8,2020-07-17_03-54-43,1594925683,58.379340171813965,58.379340171813965,11499,bmil-X570-AORUS-ELITE-WIFI,192.168.0.12,58.379340171813965,30000,1,2,702cb9a8,0,3.107775499117292,0.08741679334207589,0.36172365102728365,29952,30000,54610.224,51.187,3147.217,528.394,7.301190476190477,3.3749999999999987,0.20000000298023224,4.999999873689376e-05,7.546383,-0.0004246258,7.5467067,0.042038452,0.00050747197,1.408447,0.0
416.0546609805846,106.36436233927336,195.4350680121728,1500.0,20,30000,False,60000,39,2,55327c2d444e44f9a5eb6862ac5318a8,2020-07-17_03-55-41,1594925741,57.19703197479248,115.57637214660645,11499,bmil-X570-AORUS-ELITE-WIFI,192.168.0.12,115.57637214660645,60000,2,2,702cb9a8,0,3.1174717724355068,0.08784626417676265,0.3598427575107695,59904,60000,54414.721,30.103,3052.984,265.272,7.48048780487805,3.3999999999999986,0.10000000149011612,4.999999873689376e-05,6.789961,-0.0010634495,6.7907033,0.40757272,0.0032082552,1.4079958,0.0
419.91118063780334,106.36436233927336,246.1134179293956,1500.0,20,30000,False,90000,59,3,55327c2d444e44f9a5eb6862ac5318a8,2020-07-17_03-56-38,1594925798,57.83231854438782,173.40869069099426,11499,bmil-X570-AORUS-ELITE-WIFI,192.168.0.12,173.40869069099426,90000,3,2,702cb9a8,0,3.1277802426543593,0.08794281020102682,0.3588881493654348,89856,90000,54568.809,22.655,3014.146,177.938,7.407317073170732,3.3999999999999986,0.05000000074505806,4.999999873689376e-05,14.39674,-0.0015024286,14.397953,0.34519592,0.0057627084,1.3995149,0.0
343.3884129514457,97.39211350510158,196.3515714492282,1500.0,19,30000,False,30000,19,1,799abd536e6b4c78bcb20f28e608dbe6,2020-07-17_03-58-28,1594925908,57.2591986656189,57.2591986656189,11825,bmil-X570-AORUS-ELITE-WIFI,192.168.0.12,57.2591986656189,30000,1,2,702cb9a8,0,3.045471503535751,0.08604291069464334,0.34242515213580094,29952,30000,53551.18,53.487,3114.605,496.567,7.237804878048781,3.3780487804878043,0.20000000298023224,4.999999873689376e-05,8.300407,-0.00022105822,8.300486,0.0027847583,0.00071470725,1.4281838,0.0
381.10053181035056,96.2378652736579,175.75478467850132,1500.0,20,30000,False,30000,20,1,04a68bef562147eeaabd7648bcbace67,2020-07-17_03-59-56,1594925996,57.31234645843506,57.31234645843506,12124,bmil-X570-AORUS-ELITE-WIFI,192.168.0.12,57.31234645843506,30000,1,2,702cb9a8,0,3.04537314223048,0.08735679942809313,0.34444732321444266,29952,30000,53586.491,50.556,3098.587,532.679,7.29390243902439,3.393902439024389,0.20000000298023224,4.999999873689376e-05,7.2899284,-0.000486938,7.29022,0.007912389,0.0009781716,1.4369007,0.0
418.3593888829011,96.2378652736579,213.15166627871594,1500.0,20,30000,False,60000,40,2,04a68bef562147eeaabd7648bcbace67,2020-07-17_04-00-53,1594926053,56.73397946357727,114.04632592201233,12124,bmil-X570-AORUS-ELITE-WIFI,192.168.0.12,114.04632592201233,60000,2,2,702cb9a8,0,3.0641214234263208,0.08747536660220881,0.3480950484685346,59904,60000,53707.653,29.354,2992.618,267.923,7.441975308641974,3.399999999999999,0.10000000149011612,4.999999873689376e-05,10.186805,-0.00093987404,10.187667,0.0004971646,0.00076766644,1.4274169,0.0
436.6891351486775,96.2378652736579,247.7477939762861,1500.0,20,30000,False,90000,60,3,04a68bef562147eeaabd7648bcbace67,2020-07-17_04-01-50,1594926110,57.38275074958801,171.42907667160034,12124,bmil-X570-AORUS-ELITE-WIFI,192.168.0.12,171.42907667160034,90000,3,2,702cb9a8,0,3.0785648412203708,0.08775769384334901,0.3503410235124141,89856,90000,53922.513,22.242,2999.129,179.514,7.5475609756097555,3.3999999999999986,0.05000000074505806,4.999999873689376e-05,12.393695,-0.0006035862,12.394236,-1.6584866e-06,0.0012309105,1.4546773,0.0
436.6891351486775,96.2378652736579,241.83851311328036,1500.0,20,30000,False,120000,80,4,04a68bef562147eeaabd7648bcbace67,2020-07-17_04-02-47,1594926167,56.71896147727966,228.14803814888,12124,bmil-X570-AORUS-ELITE-WIFI,192.168.0.12,228.14803814888,120000,4,2,702cb9a8,0,3.086721310737248,0.08790967236459785,0.35136213308837616,119808,120000,53893.463,18.81,2972.721,135.335,7.446913580246913,3.399999999999999,0.02500000037252903,4.999999873689376e-05,11.945576,-0.0018661919,11.947276,4.0487857e-06,0.0066048275,1.4568304,0.0
436.6891351486775,96.2378652736579,267.29590487347656,1500.0,20,30000,False,150000,100,5,04a68bef562147eeaabd7648bcbace67,2020-07-17_04-03-45,1594926225,57.80414414405823,285.95218229293823,12124,bmil-X570-AORUS-ELITE-WIFI,192.168.0.12,285.95218229293823,150000,5,2,702cb9a8,0,3.095057562307827,0.0880035864142392,0.35211033068840747,149760,150000,54089.472,16.871,2960.478,108.752,7.607228915662649,3.3999999999999986,0.012500000186264515,4.999999873689376e-05,18.195778,-0.0005384363,18.19628,2.7840974e-07,0.0030443766,1.4348675,0.0
393.0028415517635,117.40119719967355,198.37831875367633,1500.0,19,30000,False,30000,19,1,002eb7cb9e0b488288191a1679c88ef0,2020-07-17_04-05-04,1594926304,58.399487018585205,58.399487018585205,12412,bmil-X570-AORUS-ELITE-WIFI,192.168.0.12,58.399487018585205,30000,1,2,702cb9a8,0,3.0900500239920885,0.08727106040736297,0.36367452912485004,29952,30000,54664.39,54.109,3122.125,515.223,7.2714285714285705,3.3964285714285696,0.20000000298023224,4.999999873689376e-05,7.8221717,-0.0005240984,7.822414,0.005479516,0.0014133235,1.4331287,0.0
466.0077417224866,117.40119719967355,243.843034028595,1500.0,20,30000,False,60000,39,2,002eb7cb9e0b488288191a1679c88ef0,2020-07-17_04-06-01,1594926361,56.83736228942871,115.23684930801392,12412,bmil-X570-AORUS-ELITE-WIFI,192.168.0.12,115.23684930801392,60000,2,2,702cb9a8,0,3.099923587086404,0.0874649342090933,0.3603070957661427,59904,60000,54267.075,31.692,3035.311,258.961,7.51358024691358,3.399999999999999,0.10000000149011612,4.999999873689376e-05,11.255031,-0.00041018924,11.255325,0.00014703753,0.0011534469,1.4327362,0.0
471.5587572528428,117.40119719967355,290.09790756193047,1500.0,20,30000,False,90000,59,3,002eb7cb9e0b488288191a1679c88ef0,2020-07-17_04-06-58,1594926418,57.2946195602417,172.53146886825562,12412,bmil-X570-AORUS-ELITE-WIFI,192.168.0.12,172.53146886825562,90000,3,2,702cb9a8,0,3.1103790841744625,0.08755886444828546,0.358937927236811,89856,90000,54306.527,23.126,2987.981,173.585,7.584146341463413,3.3999999999999986,0.05000000074505806,4.999999873689376e-05,18.61425,-0.0018965353,18.61598,3.0209876e-06,0.0033429174,1.3853472,0.0
322.1895990427462,99.05402366454925,180.24131425617728,1500.0,20,30000,False,30000,20,1,154aeea4ed864b1fb98ccb7b51bc6047,2020-07-17_04-08-07,1594926487,58.14051866531372,58.14051866531372,12713,bmil-X570-AORUS-ELITE-WIFI,192.168.0.12,58.14051866531372,30000,1,2,702cb9a8,0,3.1008648797675975,0.08776593817034513,0.35710374829483216,29952,30000,54539.634,53.644,3004.464,499.362,7.410714285714287,3.3964285714285696,0.20000000298023224,4.999999873689376e-05,7.250947,-0.000120574594,7.2510095,0.005588869,0.00029332197,1.4104631,0.0
404.80698037128207,99.05402366454925,225.8069120984993,1500.0,19,30000,False,60000,39,2,154aeea4ed864b1fb98ccb7b51bc6047,2020-07-17_04-09-04,1594926544,56.70423722267151,114.84475588798523,12713,bmil-X570-AORUS-ELITE-WIFI,192.168.0.12,114.84475588798523,60000,2,2,702cb9a8,0,3.1051211861005026,0.08761277612360031,0.35611988685885965,59904,60000,54162.752,31.381,2951.544,251.266,7.432499999999999,3.3999999999999995,0.10000000149011612,4.999999873689376e-05,9.259242,-0.00032372237,9.259528,0.0002422404,0.00038281403,1.414154,0.0
463.1957123556619,99.05402366454925,241.19557569158704,1500.0,20,30000,False,90000,59,3,154aeea4ed864b1fb98ccb7b51bc6047,2020-07-17_04-10-01,1594926601,56.37298274040222,171.21773862838745,12713,bmil-X570-AORUS-ELITE-WIFI,192.168.0.12,171.21773862838745,90000,3,2,702cb9a8,0,3.1060499003545017,0.08755103086619942,0.35462876678427097,89856,90000,53925.135,23.468,2936.221,168.384,7.41604938271605,3.399999999999999,0.05000000074505806,4.999999873689376e-05,10.36701,-0.0005402802,10.367477,0.00028705774,0.0014948335,1.3830742,0.0
399.9031579445513,100.48198440972035,206.02922127693364,1500.0,20,30000,False,30000,20,1,d4bc8417c69d4990bca05dfbb5a28bab,2020-07-17_04-11-39,1594926699,58.632864475250244,58.632864475250244,13005,bmil-X570-AORUS-ELITE-WIFI,192.168.0.12,58.632864475250244,30000,1,2,702cb9a8,0,3.119804661922888,0.08727849209263328,0.35662660915989386,29952,30000,54901.896,60.284,3107.054,520.719,7.347619047619046,3.3964285714285696,0.20000000298023224,4.999999873689376e-05,9.01801,-0.00017677413,9.017944,0.0030919472,0.0012166187,1.4172823,0.0
423.15578017616104,100.48198440972035,257.7047306036294,1500.0,19,30000,False,60000,39,2,d4bc8417c69d4990bca05dfbb5a28bab,2020-07-17_04-12-36,1594926756,57.69077444076538,116.32363891601562,13005,bmil-X570-AORUS-ELITE-WIFI,192.168.0.12,116.32363891601562,60000,2,2,702cb9a8,0,3.1328966136073384,0.0873361984757985,0.35680518212543866,59904,60000,54810.995,34.754,3028.826,261.68,7.467469879518072,3.3999999999999986,0.10000000149011612,4.999999873689376e-05,11.992639,-0.00159857,11.993683,0.000106817635,0.005544652,1.4129026,0.0
458.31789221859094,100.48198440972035,304.5685825743882,1500.0,20,30000,False,90000,59,3,d4bc8417c69d4990bca05dfbb5a28bab,2020-07-17_04-13-35,1594926815,58.227720499038696,174.55135941505432,13005,bmil-X570-AORUS-ELITE-WIFI,192.168.0.12,174.55135941505432,90000,3,2,702cb9a8,0,3.1455444537710493,0.08743211739217306,0.3564369371174864,89856,90000,54962.539,25.476,3000.894,175.336,7.478313253012048,3.3999999999999986,0.05000000074505806,4.999999873689376e-05,19.71815,-0.00057417667,19.718613,6.6186626e-06,0.0022111612,1.3583987,0.0
372.7647141856612,107.63178955240278,199.12056537750203,1500.0,19,30000,False,30000,19,1,2040f62f1ee846c9a956e8f7e5bd8942,2020-07-17_04-16-03,1594926963,57.882365465164185,57.882365465164185,13885,bmil-X570-AORUS-ELITE-WIFI,192.168.0.12,57.882365465164185,30000,1,2,702cb9a8,0,3.0784495248710635,0.08647726575775545,0.3432571899420832,29952,30000,54209.353,54.908,3058.459,515.518,7.326506024096385,3.396385542168673,0.20000000298023224,4.999999873689376e-05,8.381063,1.51496415e-05,8.381005,0.0009849097,0.00021496201,1.4169577,0.0
397.91697897135225,107.63178955240278,223.77342840542275,1500.0,20,30000,False,60000,39,2,2040f62f1ee846c9a956e8f7e5bd8942,2020-07-17_04-16-59,1594927019,56.678306102752686,114.56067156791687,13885,bmil-X570-AORUS-ELITE-WIFI,192.168.0.12,114.56067156791687,60000,2,2,702cb9a8,0,3.0911849969969816,0.087028515241369,0.3453595421064738,59904,60000,53978.922,31.591,2984.889,259.217,7.532098765432098,3.399999999999999,0.10000000149011612,4.999999873689376e-05,9.766205,-0.000731403,9.766789,0.00042815518,0.0014736839,1.3934739,0.0
480.67264074999014,107.63178955240278,258.1550007739982,1500.0,20,30000,False,90000,59,3,2040f62f1ee846c9a956e8f7e5bd8942,2020-07-17_04-17-56,1594927076,57.07242274284363,171.6330943107605,13885,bmil-X570-AORUS-ELITE-WIFI,192.168.0.12,171.6330943107605,90000,3,2,702cb9a8,0,3.0997399157180685,0.0872180332930531,0.3465845015756797,89856,90000,54031.653,23.589,2962.351,173.753,7.393902439024391,3.3999999999999986,0.05000000074505806,4.999999873689376e-05,13.2687,-0.00069178833,13.269311,1.2134894e-05,0.0016119863,1.369224,0.0
